,name,id,category,address,lat,lng,city,state,rating,price_tier,serves,bucket,big_bucket,image_url,like_counts
5682,Alberto Bevacqua Studio,5251e4da2fc66c579c09c1f0,'art gallery',334 Sunset Ave,33.99545217,-118.47437109999998,Venice,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/71567099_njT04nsRrmYC9pqT0cUoPoSMFKkzaxfh_uLIUKJW9rg.jpg,0
5683,Regal Marina del Rey 6,4b37fd57f964a520cd4925e3,'movie theater',4335 Glencoe Ave,33.98597061,-118.4400632,Marina del Rey,CA,5.0,,,2,2,https://fastly.4sqi.net/img/general/300x500/23314307_P0fB3EKSpwSRv4kDbR-GQKi0jdkbVUHx0FI-_7L845I.jpg,3
5684,Orange County Museum of Art,4b5ce6d7f964a520174a29e3,'art museum',850 San Clemente Dr,33.6218402,-117.87822390000001,Newport Beach,CA,8.3,,,6,2,https://fastly.4sqi.net/img/general/300x500/52160757_-p3ohGHh41Z4pnbJKQ-uCoo74wbCCsybELs6enmzRA8.jpg,35
5685,The Lot,5ae52d37a30619002c21300e,'movie theater',na,33.61633153,-117.8764117,Newport Beach,CA,8.2,,,2,2,https://fastly.4sqi.net/img/general/300x500/68729084_YIfrUDmVDojI_O93MCSqyiE-70jpSktd96zDtHZj-Hk.jpg,11
5686,newport theatre arts center,4b74ca40f964a5202cf22de3,'theater',2501 Cliff Dr,33.62074524,-117.92083290000001,Newport Beach,CA,7.3,,,2,2,https://fastly.4sqi.net/img/general/300x500/555732_IZJ5j7pOuezaXDgtkF81c029x6nffHJ7Wj6PeiXdzOE.jpg,8
5687,Lido Live Theatre,49f37ef8f964a520ac6a1fe3,'concert hall',3459 Via Lido,33.618097,-117.9295116,Newport Beach,CA,7.7,,,2,2,https://fastly.4sqi.net/img/general/300x500/BRVPLLBCLB555C2R5U5BOSEYCATPWQ1KF3HM3YLL5ZZF0RHA.jpg,18
5688,Edwards Big Newport 6 & RPX,4bf777f2b182c9b697e4755a,'movie theater',300 Newport Center Dr,33.612683000000004,-117.873433,Newport Beach,CA,8.2,,,2,2,https://fastly.4sqi.net/img/general/300x500/YfmndAJM9ibSveU5JlAAHNUUN5mwhOY5CP8nbqjPN6o.jpg,115
5689,Starlight Triangle Square Cinemas,4c2d4d3d260bc9287cde19d3,'movie theater',1870 Harbor Blvd,33.64293926,-117.91882269999999,Costa Mesa,CA,7.8,,,2,2,https://fastly.4sqi.net/img/general/300x500/24615959_oS12QA9XPBuLVpoT5zMf8AjAUlOXRDDlwE7BDuL57fE.jpg,110
5690,ExplorOcean/Newport Harbor Nautical Museum,4bad15f3f964a520182c3be3,'museum',600 E Bay Ave,33.61622862,-117.90607990000001,Newport Beach,CA,,,,6,2,https://fastly.4sqi.net/img/general/300x500/1148459_cPNrdD8iwkemF0BoMwtJGdyvus9axVnheiGu83fJ1bk.jpg,1
5691,NHHS Theatre,4d758eed004b37040b8df693,'theater',600 Irvine Ave,33.62258172,-117.9139355,Newport Beach,CA,,,,2,2,,0
5692,Herman & Lois,57f12fef498ea3b11ba72500,'memorial site',na,33.604444,-117.896628,Newport Beach,CA,,,,6,2,https://fastly.4sqi.net/img/general/300x500/144695331_opgPj_AHocxN9EGdyleLn-9q9w-QpUJBOj1x5irgYo4.jpg,1
5693,Explore Ocean Exhibit,4f945947e4b0e29f55916580,'museum',600 E Bay Ave,33.60303201,-117.8999176,Newport Beach,CA,,,,6,2,https://fastly.4sqi.net/img/general/300x500/9665345_LnWUwcq0Z0hI3jThsTzwtJzhOPvRpd653AtD_T6NLpg.jpg,1
5694,The Dance Academy at Costa Mesa,4d558c97ba5b224befe70f14,'dance studio',401 E 17th St,33.63028,-117.911883,Costa Mesa,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/475969514_WZzNwr6N-gUrqFu2Z3M3xr3eGV5tP73EedoUH_8frwI.jpg,0
5695,The Dance Academy at Costa Mesa,59dd8fed6bd36b76179dc2f3,'dance studio',401 E 17th St Ste A,33.63096835,-117.912966,Costa Mesa,CA,,,,2,2,,0
5696,ConserveFineArt,4f32c87b19836c91c7fa23f3,'art gallery',430 31st St,33.615137,-117.928696,Newport Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/140736821_OLDqekkaObRoOeI1voJqfbpgsLDoFYELFpzLNCcCSnQ.jpg,0
5697,AudioVideoKing,566147e9498e32e22778a19d,'theater',2967,33.63781081,-117.89969440000002,Irvine,CA,,,,2,2,,0
5698,Ocma Galleries,4f32c71219836c91c7f98031,'museum',856 San Clemente Dr,33.6213,-117.877998,Newport Beach,CA,,,,6,2,https://fastly.4sqi.net/img/general/300x500/1501557_9_NUgb9UnLLGsxStyWEIhD79KBHaf8KEtZplcSLn-G8.jpg,1
5699,Lahaina Galleries,4bc4d0da74a9a5937965d6f6,'art gallery',1173 Newport Center Dr,33.6153014,-117.877132,Newport Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/85441223_HDhGuIQvX51rKan4PQuSc0FP0FLW8xodF7NUUG8hcCA.jpg,2
5700,Newport Sports Museum,4aec8a69f964a5207dc821e3,'museum',100 Newport Center Dr Ste 100,33.6125958,-117.877078,Newport Beach,CA,5.5,,,6,2,https://fastly.4sqi.net/img/general/300x500/11468333_ewuQPyT3KieLxkZu2HVBS4RhqOWHbY7iKjEDBic75B4.jpg,1
5701,Hot Tub Time Machine,4c64b393dddfa593096c92ff,'zoo exhibit',na,33.62869417,-117.9277578,Newport Beach,CA,,,,4,2,https://fastly.4sqi.net/img/general/300x500/VAsA1156aFZLSqaAsLOc5CPhlnWOlYLw8cvuWFOY2YA.jpg,1
5702,CDM Black Box Theatre,576c0da1498e330727af1ff9,'theater',na,33.630946,-117.88091899999999,Newport Beach,CA,,,,2,2,,0
5703,Fashion Island Stage,57d86ae0498e7fdff8174375,'theater',Fashion Island Mall,33.61707,-117.875275,Newport Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/941817_j7IDGj1BDopJAJcKGF3zC8ERNaOIIFNf0pzE0NJLX0E.jpg,0
5704,THE LOT Fashion Island,5b8e85a531fd14002cde8e6b,'movie theater',999 Newport Center Drive,33.61615606,-117.87526489999999,Newport Beach,CA,,,,2,2,,0
5705,YellowKorner,52d32db8498e30b302daa309,'art gallery',401 Newport Center Drive,33.61597189,-117.87466090000002,Newport Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/75999277_5VqdaJuhuIe6NDyWkB2O32RvdbRZPpmddOWJgYh8U_Q.jpg,0
5706,Dance Endeavors,4c804b1e2f1c236a64b32543,'dance studio',101 E 17th St,33.635418,-117.9231209,Costa Mesa,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/S20ZEYK44EYERKA4QWTEYEZ3UFBEXGL1WCF1GU3COETPXAJW.jpg,0
5707,Patricia Shanks Voice Studio - Studio Shanks Productions,4db8d4e34b22a2fe44e63574,'performing arts venue',"27601 Forbes Road, Suite 45",33.61173668,-117.8737328,Laguna Niguel,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/92569731_CBY_06O1EAVtksvvW613GjDA4fTscoQjDYfQ54glb8g.jpg,1
5708,Big Newport's Box Office,4f9e2463e4b0d04dc1d706cb,'multiplex',300 Newport Center Dr,33.61255245,-117.8733207,Newport Beach,CA,,,,2,2,,2
5709,CDM Sea Kings Theater,5761f11d498e5f3e8ac30f28,'theater',na,33.633918,-117.87893000000001,Newport Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/188736382_itQnPycblrKclAJIa7wb2bxyV4Z2ppxUhlprpuoHkr0.jpg,1
5710,Costa Mesa Historical Society and Museum,4bb26199a32876b01d8600fe,'history museum',1870 Anaheim Ave,33.64208936,-117.9226881,Costa Mesa,CA,,,,6,2,,0
5711,Museum of Latin American Art,4b2ed739f964a5205de724e3,'art museum',628 Alamitos Ave,33.77452109,-118.17971240000001,Long Beach,CA,8.8,,,6,2,https://fastly.4sqi.net/img/general/300x500/22514699_HX0gc5qFkq3gj8qi-QxYuRtuqnZiZyx6B8XnBA5mdIg.jpg,95
5712,Long Beach Poly Auditorium,4ebc9505991139f61284887d,'theater',na,33.7870932,-118.1841788,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/oUCTmo0rSgcheRAR4BVk95ZHwUFS3Uq8959pRuXuToU.jpg,0
5713,Poly Playhouse,50918b0be4b03b58ccda7478,'theater',na,33.788032,-118.18302299999999,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/43665851_Finohzi3zLCvhbsXBALxlrTkP2bhI6wOm6L08Cz2AkI.jpg,0
5714,Ernest Borgnine Theatre,51bbc051498ede03f5a4342a,'theater',855 Elm Ave,33.77756094,-118.18800619999999,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/1111557_IjdUfm-rrkzK3AloJ6-LMQzVZnxXQ4ZQLr-2HFjFp0w.jpg,0
5715,Toxic Toast Records,54a9c94d498e16e13fd32cdf,'music venue',na,33.776452,-118.192493,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/163476444_EqE5bFTsCw_fQ3AKrpByT9rhHccHZFzEHCZ_5HpHzpA.jpg,1
5716,Garage Theater,4b24372af964a520ef6324e3,'theater',251 E 7th St,33.77543579,-118.1898584,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/5682885_2HzKlP8cJ5oO1egdY7eJaJ0ZWdf3H4bTBnRcH9x-YUo.jpg,3
5717,Music Tastes Good,573ff357498e1f63307297b8,'art gallery',635 Pine Ave,33.774851,-118.192668,Long Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/2798019_6HSzQ3SA_xsTg-aGCUzTyzYGXCt7NjyScfiDEcmYMeg.jpg,1
5718,The Found Theatre,4b89e9d1f964a520d55532e3,'theater',599 Long Beach Blvd,33.7740114,-118.1895318,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/47992095_-Oje3OtoVNuXM6qDFSalzuNZt8Zoll5RbXZDlbrG0Y8.jpg,3
5719,Pacific Island Ethnic Art Museum,4c8c1f0eed3ab60c32f86421,'art gallery',695 Alamitos Ave,33.77521444,-118.18045420000001,Long Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/11102431_nYJGQC7SLpP4H3HwWQZbqim76l8Cv9_zZSx4o3PDxG8.jpg,1
5720,Psalms 30:11 School Of Dance,4bb7ffab53649c74949e46fb,'dance studio',na,33.77170315,-118.1856527,na,California,,,,2,2,https://fastly.4sqi.net/img/general/300x500/640392_jwpQU39Tz-59ylBzxin3Xp1wXfs93NO7X-kUDOZqINQ.jpg,0
5721,Psalm 30:11 School of Dance,51c339077dd2701ad5991bce,'dance studio',530 E 4th St,33.77145996,-118.1854033,Long Beach,CA,,,,2,2,,1
5722,The Art Exchange,4f3ee6bfe4b0545d15ec03fd,'art gallery',"354 E 3rd St, Long Beach, CA 90802",33.77038961,-118.1879148,Long Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/392320846_y6_xGp33kqRc7RRZ15WWTg6ozyJNsX2R7GEQbA1Mupw.jpg,3
5723,The Dark Art Emporium,57f85cb6498ee0ba2d9dba0b,'art gallery',252 Elm Ave,33.770219,-118.18729499999999,Long Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/76398_XkQVyUAwCnSX8yvEHYE2QmfMfvUHgbKA3A-GW9qA2xk.jpg,1
5724,AMC Pine Square 16,4aa44beff964a520434620e3,'multiplex',245 Pine Ave,33.77014447,-118.19243610000001,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/XcwN_Tb4kTyX-e6Zz5dqbE_fT9M6rHyrtF4JsBekjuk.jpg,1
5725,Blue Cafe,4cb0016dcbab236aac189d73,'rock club',217 Pine Ave,33.76972635,-118.1924554,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/16153273_yYCb8wjFUit9s7LvdnqzwCZgbwZQ6J2fBCiUWzE6rtk.jpg,1
5726,The Cellar,4c6256e6edb29c742ac728a7,'music venue',201 E Broadway,33.76935,-118.19116100000001,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/163476444_XXf6gZR-G0apxDlAN9ul2WXYQoAmeIjSzYLX-peauBg.jpg,0
5727,Josie Neglia Dance Academy,56cb4bbecd1086e249c2ecfb,'dance studio',421 W Broadway,33.769373,-118.19688899999998,Long Beach,CA,,,,2,2,,0
5728,Long Beach Civic Center,4e3a2dbdaeb7ec67028a1e82,'arts & entertainment',na,33.76808805,-118.1950553,Long Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/SfZ6uTbv_kG9TCQx0lRHQbv_mPkU8SNhxSSZjc68ssY.jpg,1
5729,Speakeasy Art Gallery,4eb59bae7bebd97c64fb0845,'art gallery',1679 W 9th St,33.78083572,-118.21514779999998,Long Beach,CA,,,,7,2,https://fastly.4sqi.net/img/general/300x500/mWPDQg8qAd5j6oOBMYYxciqJUxfWg1d1efc3FJOqpMs.jpg,1
5730,Lbfd Museum,4f32ca2719836c91c7fae12b,'museum',1465 Peterson Ave,33.785043,-118.17313600000001,Long Beach,CA,,,,6,2,,0
5731,Earth Neighborhood Center,4f32bf9e19836c91c7f63d1c,'museum',341 Bonito Ave,33.77109,-118.18001000000001,Long Beach,CA,,,,6,2,,0
5732,Art @ Work,5d0c3a3f9250e40023d085e3,'art gallery',na,33.766903000000006,-118.19892,Long Beach,CA,,,,7,2,,0
5733,AMC Del Amo 18,4a7d0360f964a52050ee1fe3,'movie theater',3525 W Carson St Ste 73,33.8338132,-118.3477256,Torrance,CA,8.4,,,2,2,https://fastly.4sqi.net/img/general/300x500/PpvNQbdNlFEO8hxpLbHFJC8iaSY2RwjuFU5lZOTk2yk.jpg,367
5734,New Starboard Attitude,4ab47231f964a520347120e3,'rock club',202 Fishermans Wharf,33.83918772,-118.3911618,Redondo Beach,CA,7.4,,,2,2,https://fastly.4sqi.net/img/general/300x500/SvrH4sFcHW58VI2kvgmrf399tOcNpQqbO5NkXqZeBpY.jpg,7
5735,Fusion Dance Studio,4e5bc03b2271886715111dcb,'dance studio',22236 Palos Verdes Blvd,33.8256825,-118.36900209999999,Torrance,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/38348286_NcbptW9VBxs2lltYUAvW5xPP-b5kUfxzv5_yhnuePsc.jpg,1
5736,Shine Studio RB,5992453210345b0792655fc4,'dance studio',730 S Pacific Coast Hwy,33.82913,-118.38518899999998,Redondo Beach,CA,,,,2,2,,0
5737,Nitya Shetra School of Dance,50955217830249680c963bda,'dance studio',4429 Sepulveda Blvd,33.82636228,-118.360219,Torrance,CA,,,,2,2,,0
5738,Beach Video,4f32c8c719836c91c7fa4572,'movie theater',4433 Sepulveda Blvd,33.826289,-118.359147,Torrance,CA,,,,2,2,,0
5739,Funkytown!,4e5bde841495a891129e4fe1,'concert hall',211 S Francisca Ave #B,33.83957545,-118.3847608,Redondo Beach,CA,,,,2,2,,0
5740,Redondo Beach Eagles Hall,4c128190a1010f471cfb4818,'theater',128 S Catalina Ave,33.839759,-118.38732399999999,Redondo Beach,CA,,,,2,2,,0
5741,Scarlata Theatre,4ec3f32ee30095d11905c014,'theater',na,33.83801092,-118.36580649999999,Torrance,CA,,,,2,2,,0
5742,GotNextGame,55b9bd9c498e647f5e474d9e,'theater',4733 Torrance Blvd,33.83803718,-118.3641243,Torrance,CA,,,,2,2,,0
5743,Encore South Bay,5905490d0802d42c655a349f,'theater',3555 Lomita Blvd Ste E,33.816188000000004,-118.346753,Torrance,CA,,,,2,2,,0
5744,Ruhs Black Box Theatet,5928d01e112c6c6e0ba80e4c,'theater',1 Sea Hawk Way,33.844775,-118.38634499999999,Redondo Beach,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/130523_Bf2j1hG0Ui5xs9jy5EmpTVRyrzC7LirLWaIaC_qeLZE.jpg,1
5745,Dolby Cinema Torrance,579d8425498e2f4293f31e63,'multiplex',na,33.833655,-118.34771299999998,Torrance,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/45302276_uoRl2XH3Y66HT4SFUHKRcyTBE9c57LKVlGM4SOPfZAg.jpg,0
5746,AMC Rolling Hills 20,4af4ddb3f964a5200ef721e3,'movie theater',2591 Airport Dr,33.79252279,-118.32889080000001,Torrance,CA,7.5,,,2,2,https://fastly.4sqi.net/img/general/300x500/VPynouCyOczl94Kqki7EFC8sxA6Ili1bn36D-LNuG5E.jpg,209
5747,Precision Dance,4df66b59c65b87473b0443a0,'dance studio',na,33.78850833,-118.3194313,Lomita,CA,6.9,,,2,2,https://fastly.4sqi.net/img/general/300x500/13158490_D_L6j5TUKGyFh62Mqo9aZuOwz4ur-O9m8wLH684WlHs.jpg,4
5748,Banning House,4b808a5bf964a5204b7b30e3,'museum',401 E M St,33.78990218,-118.25874080000001,Wilmington,CA,7.3,,,6,2,https://fastly.4sqi.net/img/general/300x500/2039709_WtSTqUhyxeqDay4urcTNBNlwlVPI9hiBmlBV61lt8mA.jpg,11
5749,Lomita Railroad Museum,4bb7ab8e53649c743c1346fb,'museum',2137 250th St,33.79840485,-118.3185014,Lomita,CA,6.5,,,6,2,https://fastly.4sqi.net/img/general/300x500/QL1RIKRZVUYRY03YI2N04BC1G0MHAGCVCOBGMIC1DJT4GSXX.jpg,11
5750,America's Got Talent,517803e7e4b0a0c029653d86,'theater',na,33.79283211,-118.2940601,Los Angeles,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/78409813_5ng9Kp18PihNjT_Vz-SKLlp_PYB_XUb8Tf-6jO-OZ9A.jpg,0
5751,Shakespeare by the sea at green hills,57996267498e0cb8021f9c2e,'theater',na,33.773182,-118.31178999999999,Rancho Palos Verdes,CA,,,,2,2,,0
5752,Manea Dancers / Polynesian Dancers,517c0033ebcaedac662c9422,'dance studio',24309 Narbonne Ave,33.80446976,-118.3201361,Lomita,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/54650226_9yDkGvg0XYd06CXz0nERIehmHfobCbqLxbcaRHVWdGU.jpg,1
5753,Arteluta Capoeira,4eb57483d3e3644ca6397ab2,'dance studio',na,33.805879,-118.319548,Lomita,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/35517652_zdiYKERXw6rC1wHgYC8Ch730cYhIoOuzTdyKxIPNRKg.jpg,0
5754,Arthur Murray Dance Studio,5580c052498e90537ec705cf,'dance studio',2521 Pacific Coast Hwy,33.7896514,-118.3286885,Torrance,CA,,,,2,2,https://fastly.4sqi.net/img/general/300x500/533920094_dVqWMrZItkZm_8hzsbw30Zc13uWUmGW9Ptc21GRl9H8.jpg,1
5755,Drum Barracks,4b808c1df964a520de7b30e3,'museum',1052 N Banning Blvd,33.78455405,-118.25788999999999,Wilmington,CA,,,,6,2,https://fastly.4sqi.net/img/general/300x500/45332166_aemqgSBAw9714zKm2dtW1DcgDSc3ruuC3ftJdH3BFR4.jpg,0
5756,J Silva Dance Academy,4cb097961168a093faf12b23,'dance studio',22209 S Vermont Ave #1,33.82466521,-118.2898068,Torrance,CA,,,,2,2,width: 3888300x500height: 2592,0
5757,The Dance Factory,4c490fcf6594be9aee859224,'dance studio',28901 S Western Ave Ste 113,33.75630821,-118.3105898,Rancho Palos Verdes,CA,,,,2,2,,0
5758,Bay Area Discovery Museum,43b02b7bf964a520932c1fe3,'museum',557 McReynolds Rd,37.83557143,-122.4766104,Sausalito,CA,8.6,,,6,2,https://fastly.4sqi.net/img/general/300x500/1ArG0W-2brGQWS48HdgQKUfORooexfeGF1iICEB09PY.jpg,170
5759,The Walt Disney Family Museum,4ab52af0f964a520f27220e3,'museum',104 Montgomery St,37.80124776,-122.45845020000002,San Francisco,CA,9.0,,,6,2,https://fastly.4sqi.net/img/general/300x500/9002354_gJx31Kl2m174QiVIUsXSALbnVt3m0cL8SG_nPDCZt_A.jpg,580
5760,Palace of Fine Arts Theater,526d8e73498ee3fd7f41c502,'theater',3301 Lyon St,37.80206827,-122.4487101,San Francisco,CA,9.5,,,2,2,https://fastly.4sqi.net/img/general/300x500/22031451_QzsbpaWK1N9xZohZ7sYc7k7mutmjB0n14nfStcDCcsU.jpg,256
5761,The Rotunda at Palace of Fine Arts,57000108498e420f4b329b37,'outdoor sculpture',3301 Lyon St,37.802535,-122.448625,San Francisco,CA,9.3,,,7,2,https://fastly.4sqi.net/img/general/300x500/43990416_8ID6TxcOmqES-2HaoUxpOfcYMROjVNJrPDO5z8ouJng.jpg,73
5762,Palace Games: Houdini Escape and Roosevelt Escape,57784ff3cd106926c92aa08c,'amphitheater',3362 Palace Dr,37.8032568,-122.4492511,San Francisco,CA,8.9,,,2,2,https://fastly.4sqi.net/img/general/300x500/518240659_Wz9-tT4lKoDayB86xGDAyGGkJyrrmd21UDYE96L5c_8.jpg,54
5763,The Walt Disney Museum Special Exhibition,5849d16dfebfbd728ef715dc,'museum',122 Riley Ave,37.80135825,-122.4599347,San Francisco,CA,8.3,,,6,2,https://fastly.4sqi.net/img/general/300x500/62409_nkp_REJxTSwLqXvSkTjuaxqss5W0h7DatpnouF-Uhi8.jpg,9
5764,Fort Mason Center for Arts & Culture,566dd7df498e691250e86861,'art gallery',2 Marina Blvd Bldg A,37.8065422,-122.4318246,San Francisco,CA,8.9,,,7,2,https://fastly.4sqi.net/img/general/300x500/17190593_EySnAt-vYN8VO7cLXuMDkedu_JgpnC8qY4AKI_pckok.jpg,36
5765,Tiburon Railroad & Ferry Depot Museum,4c02d1fc39d476b0a83c2fa7,'history museum',1920 Paradise Dr,37.872552,-122.4521888,Tiburon,CA,7.8,,,6,2,https://fastly.4sqi.net/img/general/300x500/19578615_PmoKnrOTBbbtBnBankZVPRwbALZaBV4-PBVgoNs7z5A.jpg,20
5766,Premier Theatre at Lucasfilm,4bbf7d0babf4952169b8bd93,'movie theater',1 Letterman Dr,37.79890385,-122.45050959999999,San Francisco,CA,8.1,,,2,2,https://fastly.4sqi.net/img/general/300x500/25907996_IXgldBsOZmA4mhgI8ZdjTemiwl8_tvV2GSHwdONE-xc.jpg,19
5767,Park Life,458403fdf964a5208e3f1fe3,'art gallery',220 Clement St,37.78308647,-122.4616584,San Francisco,CA,8.9,,,7,2,https://fastly.4sqi.net/img/general/300x500/DFVNqgtMDbInLjwNqb7I1HC-NZoPz-MsJc2BRTLjNcg.jpg,74
5768,Bay Model Visitor Center,4aa43124f964a520c14520e3,'science museum',2100 Bridgeway,37.86345345,-122.4947476,Sausalito,CA,7.0,,,5,2,https://fastly.4sqi.net/img/general/300x500/K6Y8HLepigyyFu2sGZqC46UT83H0oFGr2aDsyRa8TkM.jpg,45
5769,Cowell Theater at Fort Mason,49c43ee5f964a520b3561fe3,'theater',Fort Mason,37.8087708,-122.431523,San Francisco,CA,7.9,,,2,2,https://fastly.4sqi.net/img/general/300x500/511279286_mzuKPPZthFodvz6ZibNBNVcHelogWUxyHs4Obb3kxCE.jpg,43
5770,Women: New Portraits Annie Liebovitz,56f82fd6498ef05c0b443379,'art gallery',649 Old Mason Street,37.80303465,-122.46555959999999,San Francisco,CA,7.4,,,7,2,https://fastly.4sqi.net/img/general/300x500/19777428_jNf0Qlh4Lk4lsNYjIkawo6a1622tteyHCcNybbHDsNo.jpg,11
5771,Tiburon Playhouse,4c857892dc018cfac1bde86c,'movie theater',40 Main St,37.87344757,-122.45693100000001,Tiburon,CA,7.3,,,2,2,https://fastly.4sqi.net/img/general/300x500/4058463_F3pl_n6p75Fff8-QCvGQN3kWqi9j8zsAIh8E8Q-P80U.jpg,16
5772,Vogue Theater,4a4d37dbf964a520b9ad1fe3,'indie movie theater',3290 Sacramento St,37.78839607,-122.44677340000001,San Francisco,CA,8.0,,,2,2,https://fastly.4sqi.net/img/general/300x500/1657258_JFuMn9pailauWx7QkKLoDsAP0Vwz1l93HLlX0tDpAew.jpg,58
5773,BATS Improv,55a1e5f9498e873de8a6e61e,'theater',"Fort Mason Ctr Bldg B, Fl 3",37.80643025,-122.43185349999999,San Francisco,CA,7.6,,,2,2,https://fastly.4sqi.net/img/general/300x500/74816_yOWAvZq7GQa6nIKqqrhzaS5PbnmoGn1QIMsykWKO9ic.jpg,10
5774,Golden Gate Park Disc Golf Course,4a902ec7f964a520621620e3,'disc golf',900 John F Kennedy Dr,37.77168366,-122.4861199,San Francisco,CA,8.2,,,3,2,https://fastly.4sqi.net/img/general/300x500/AnACpbb_t1FNHIhMvVEqzkJy3_FPFavpMcb7xrlDqK0.jpg,66
5775,Sausalito Shops,4c68768cf984a593c9224af4,'art gallery',Bridgeway,37.85730386,-122.481122,Sausalito,CA,6.5,,,7,2,https://fastly.4sqi.net/img/general/300x500/19068_QNyQJiKDO115BxBsSdXuU3RTca6HbaxuW3MUrhJADR0.jpg,5
5776,Sausalito Visitor Center And Historical Exhibit,4df7af7914954d1f9d6f0e0e,'history museum',780 Bridgeway,37.85713484,-122.4805321,Sausalito,CA,6.5,,,6,2,https://fastly.4sqi.net/img/general/300x500/13314907_yI7IY6MIuQsOyKpzSHLcB6YeIIRnk2FbkT0V_4tLOrg.jpg,4
5777,Presidio Theater,43d0d74cf964a520f62d1fe3,'movie theater',2340 Chestnut St,37.80015829,-122.44192890000001,San Francisco,CA,7.3,,,2,2,https://fastly.4sqi.net/img/general/300x500/13933975_IqKfjEdoVHkBQ8M295K4UpIrQ1-oG1IDA6grSxCd9as.jpg,73
5778,4 Star Theatre,4a8dcd5ef964a520ee1020e3,'movie theater',2200 Clement St,37.78212765,-122.4828146,San Francisco,CA,7.4,,,2,2,https://fastly.4sqi.net/img/general/300x500/35683449_VNIarif_Gp1Xy7fCXlXzxGf-gBHxgcdGePb59gX2U50.jpg,32
5779,Greater Farallones National Marine Sanctuary,4a302f43f964a52033991fe3,'science museum',991 Marine Dr,37.80532828,-122.4670014,San Francisco,CA,6.9,,,5,2,https://fastly.4sqi.net/img/general/300x500/77722_22izla4ueYX1qj9vLG_Ak6Vqe2Wht5zhJwd2qZc4-Kc.jpg,6
5780,SFMoMA Artists Gallery,4baaaa4bf964a520157e3ae3,'art gallery',Fort Mason,37.80656111,-122.4320002,San Francisco,CA,7.2,,,7,2,https://fastly.4sqi.net/img/general/300x500/XxTD8hGaYUZJHDs6Y3yBjR0gQViBnWjDcKSw7RadwAk.jpg,8
5781,Magic Theatre,4a6cb58df964a52057d11fe3,'theater',2 Marina Blvd Bldg Ft,37.80693674,-122.43073030000001,San Francisco,CA,7.1,,,2,2,https://fastly.4sqi.net/img/general/300x500/6938211_gjGDm8YRaBWWlpUI6GkxAwlUmPg92OrUHzWvubXltog.jpg,8
5782,Arion Press,4ada9069f964a520872321e3,'art gallery',"1802 Hays St., The Presidio",37.78826701,-122.4735395,San Francisco,CA,7.0,,,7,2,https://fastly.4sqi.net/img/general/300x500/P4UyRYyhzi9EHIGN_1kWJSj_lgnBcBOwrRrj7foMoRE.jpg,5
5783,The Mexican Museum,4bae7f0cf964a52072b93be3,'museum',2 Marina Blvd Bldg D,37.80693162,-122.4307501,San Francisco,CA,7.0,,,6,2,https://fastly.4sqi.net/img/general/300x500/9945705_Z4nWvxk9vArhGSjDHt5g9pIqJMmD_TpUo5zqMBm1paE.jpg,7
5784,Art Market San Francisco,5725427e498e8f630c7e21bf,'exhibit',na,37.80858331,-122.43036459999999,San Francisco,CA,6.6,,,7,2,https://fastly.4sqi.net/img/general/300x500/533588679_PBR2K1tBuGPrDAC0901LvHQD8AtNLFqDOLD3MkDEbSg.jpg,8
5785,Marina Theater,4a594de0f964a52031b91fe3,'movie theater',2149 Chestnut St,37.80029893,-122.43850079999999,San Francisco,CA,6.6,,,2,2,https://fastly.4sqi.net/img/general/300x500/zbX5fpYWogQob7pzo7PcgMKzT2zA7EtIVAF9gCRqzdU.jpg,33
